Station_ID;Cluster
1;1
2;1
3;0
5;0
6;1
8;1
10;0
11;1
12;0
13;0
14;1
16;0
17;0
18;0
19;0
20;0
24;0
25;1
26;0
27;0
28;0
29;0
30;0
31;0
47;0
48;0
50;1
54;0
55;0
86;0
