Station_ID;Cluster
1;1
2;1
3;1
5;1
6;1
8;1
10;1
11;1
12;1
13;3
14;1
16;3
17;2
18;2
19;3
20;3
24;0
25;1
26;1
27;3
28;1
29;2
30;3
31;1
47;2
48;3
50;1
54;3
55;2
86;2
