Station_ID;Cluster
1;0
2;0
3;0
5;0
6;0
8;0
10;0
11;0
12;0
13;1
14;0
16;0
17;1
18;1
19;0
20;0
24;1
25;0
26;0
27;0
28;0
29;1
30;1
31;1
47;1
48;0
50;0
54;0
55;1
86;1
