Station_ID;Cluster
1;0
2;0
3;3
5;3
6;0
8;0
10;3
11;0
12;3
13;2
14;0
16;1
17;2
18;2
19;1
20;1
24;2
25;0
26;3
27;3
28;3
29;2
30;1
31;1
47;2
48;3
50;0
54;3
55;2
86;2
