Station_ID;Cluster
1;3
2;2
3;1
5;1
6;2
8;2
10;3
11;2
12;3
13;0
14;3
16;1
17;0
18;0
19;1
20;1
24;0
25;2
26;1
27;1
28;3
29;0
30;1
31;3
47;0
48;1
50;2
54;1
55;0
86;0
