Station_ID;Cluster
1;0
2;0
3;3
5;1
6;0
8;0
10;3
11;0
12;3
13;1
14;3
16;1
17;1
18;2
19;1
20;1
24;2
25;0
26;3
27;3
28;3
29;2
30;1
31;1
47;2
48;3
50;3
54;1
55;2
86;2
