Station_ID;Cluster
1;0
2;2
3;0
5;1
6;2
8;0
10;0
11;2
12;0
13;1
14;0
16;1
17;1
18;1
19;1
20;1
24;1
25;2
26;0
27;1
28;0
29;1
30;1
31;0
47;1
48;1
50;0
54;1
55;1
86;1
