Station_ID;Cluster
1;2
2;2
3;0
5;0
6;2
8;2
10;0
11;2
12;0
13;1
14;2
16;0
17;1
18;1
19;0
20;0
24;1
25;2
26;0
27;0
28;0
29;1
30;0
31;0
47;1
48;0
50;2
54;0
55;1
86;1
