Station_ID;Cluster
1;2
2;2
3;0
5;3
6;2
8;2
10;0
11;2
12;0
13;1
14;0
16;3
17;1
18;1
19;3
20;3
24;1
25;2
26;0
27;3
28;0
29;1
30;3
31;3
47;1
48;0
50;0
54;3
55;1
86;1
