Station_ID;Cluster
1;1
2;2
3;3
5;3
6;2
8;2
10;1
11;2
12;1
13;0
14;1
16;3
17;0
18;0
19;3
20;3
24;0
25;2
26;3
27;3
28;1
29;0
30;3
31;1
47;0
48;3
50;2
54;3
55;0
86;0
