Station_ID;Cluster
1;0
2;0
3;3
5;3
6;0
8;0
10;0
11;0
12;0
13;2
14;0
16;3
17;2
18;2
19;3
20;3
24;1
25;0
26;3
27;3
28;0
29;2
30;3
31;3
47;1
48;3
50;0
54;3
55;1
86;2
