Station_ID;Cluster
1;0
2;0
3;1
5;1
6;0
8;0
10;1
11;0
12;1
13;2
14;0
16;1
17;2
18;2
19;1
20;1
24;2
25;0
26;1
27;1
28;1
29;2
30;1
31;1
47;2
48;1
50;0
54;1
55;2
86;2
