window_num,train_end_obs,horizon,fecha,actual,forecast_val,error,abs_error,sq_error,pct_error
1,3500,1,2024-08-02,54.3308,54.327489,0.003311,0.003311,1.1e-05,0.006094
1,3500,2,2024-08-03,54.457681,54.415999,0.041682,0.041682,0.001737,0.07654
1,3500,3,2024-08-04,53.581998,54.373099,-0.791101,0.791101,0.625841,1.476431
1,3500,4,2024-08-05,53.312451,54.219296,-0.906845,0.906845,0.822368,1.701001
1,3500,5,2024-08-06,53.204968,54.151548,-0.94658,0.94658,0.896013,1.779119
1,3500,6,2024-08-07,53.471342,54.13165,-0.660308,0.660308,0.436007,1.234882
1,3500,7,2024-08-08,53.359957,54.212794,-0.852837,0.852837,0.727332,1.598272
1,3500,8,2024-08-09,53.705177,54.328823,-0.623646,0.623646,0.388934,1.16124
1,3500,9,2024-08-10,55.130938,54.376576,0.754362,0.754362,0.569062,1.36831
1,3500,10,2024-08-11,54.695478,54.390579,0.304899,0.304899,0.092964,0.557449
1,3500,11,2024-08-12,53.345498,54.212306,-0.866808,0.866808,0.751357,1.624895
1,3500,12,2024-08-13,53.361595,54.154029,-0.792434,0.792434,0.627952,1.485027
1,3500,13,2024-08-14,53.720035,54.13006,-0.410026,0.410026,0.168121,0.763264
1,3500,14,2024-08-15,53.816871,54.190201,-0.37333,0.37333,0.139375,0.693704
2,3514,1,2024-08-16,53.649947,54.330463,-0.680517,0.680517,0.463103,1.268439
2,3514,2,2024-08-17,53.143708,54.525184,-1.381476,1.381476,1.908477,2.599511
2,3514,3,2024-08-18,53.00632,54.452281,-1.445961,1.445961,2.090804,2.727903
2,3514,4,2024-08-19,53.043671,54.085876,-1.042205,1.042205,1.086191,1.964805
2,3514,5,2024-08-20,52.640223,53.957662,-1.317438,1.317438,1.735643,2.502721
2,3514,6,2024-08-21,53.533981,53.943912,-0.409932,0.409932,0.168044,0.765741
2,3514,7,2024-08-22,52.756293,54.092555,-1.336262,1.336262,1.785597,2.532896
