window_num,train_end_obs,horizon,fecha,actual,forecast_val,error,abs_error,sq_error,pct_error
1,3500,1,2024-08-02,62.505953,61.825459,0.680494,0.680494,0.463072,1.088687
1,3500,2,2024-08-03,58.525293,59.904953,-1.37966,1.37966,1.903461,2.357374
1,3500,3,2024-08-04,57.934182,59.333578,-1.399396,1.399396,1.958309,2.415492
1,3500,4,2024-08-05,62.187014,61.767229,0.419785,0.419785,0.176219,0.675036
1,3500,5,2024-08-06,62.808512,62.031436,0.777075,0.777075,0.603846,1.237213
1,3500,6,2024-08-07,62.504779,61.785838,0.718942,0.718942,0.516877,1.150219
1,3500,7,2024-08-08,60.486076,61.941151,-1.455075,1.455075,2.117244,2.405637
1,3500,8,2024-08-09,60.950963,61.662418,-0.711455,0.711455,0.506168,1.167258
1,3500,9,2024-08-10,57.868721,59.740849,-1.872127,1.872127,3.504861,3.235128
1,3500,10,2024-08-11,57.451227,59.240752,-1.789525,1.789525,3.202401,3.11486
1,3500,11,2024-08-12,60.785281,61.582126,-0.796844,0.796844,0.634961,1.310916
1,3500,12,2024-08-13,60.32012,61.80184,-1.481721,1.481721,2.195496,2.456429
1,3500,13,2024-08-14,60.186108,61.82186,-1.635751,1.635751,2.675682,2.717822
1,3500,14,2024-08-15,57.813519,61.829151,-4.015632,4.015632,16.1253,6.945836
2,3514,1,2024-08-16,58.402768,60.67411,-2.271342,2.271342,5.158994,3.8891
2,3514,2,2024-08-17,57.513418,58.853217,-1.339798,1.339798,1.79506,2.32954
2,3514,3,2024-08-18,57.234597,58.226715,-0.992118,0.992118,0.984299,1.733424
2,3514,4,2024-08-19,60.84169,60.727622,0.114069,0.114069,0.013012,0.187484
2,3514,5,2024-08-20,63.322881,60.967631,2.35525,2.35525,5.547204,3.71943
2,3514,6,2024-08-21,59.874031,60.965687,-1.091656,1.091656,1.191712,1.823254
2,3514,7,2024-08-22,60.067552,60.910432,-0.84288,0.84288,0.710446,1.40322
2,3514,8,2024-08-23,60.876336,60.711924,0.164412,0.164412,0.027031,0.270075
2,3514,9,2024-08-24,58.120375,58.860909,-0.740534,0.740534,0.548391,1.274138
2,3514,10,2024-08-25,57.498193,58.359813,-0.861621,0.861621,0.74239,1.498518
2,3514,11,2024-08-26,65.356059,60.991064,4.364995,4.364995,19.053183,6.678792
2,3514,12,2024-08-27,62.661834,61.286617,1.375217,1.375217,1.891221,2.194664
2,3514,13,2024-08-28,62.35509,61.114185,1.240906,1.240906,1.539847,1.990063
2,3514,14,2024-08-29,63.603228,61.196433,2.406795,2.406795,5.79266,3.784076
3,3528,1,2024-08-30,63.062096,61.495233,1.566863,1.566863,2.455061,2.484636
3,3528,2,2024-08-31,59.813673,59.668744,0.144929,0.144929,0.021004,0.2423
3,3528,3,2024-09-01,58.573795,59.438901,-0.865106,0.865106,0.748408,1.476951
3,3528,4,2024-09-02,62.943152,61.764632,1.178521,1.178521,1.388912,1.872358
3,3528,5,2024-09-03,62.893024,62.014686,0.878339,0.878339,0.771479,1.396559
3,3528,6,2024-09-04,63.091421,61.843283,1.248138,1.248138,1.55785,1.978301
3,3528,7,2024-09-05,64.671242,61.770326,2.900916,2.900916,8.415315,4.485636
3,3528,8,2024-09-06,63.040909,61.466144,1.574765,1.574765,2.479885,2.498005
3,3528,9,2024-09-07,60.720246,59.767966,0.95228,0.95228,0.906837,1.568307
3,3528,10,2024-09-08,59.321043,59.484815,-0.163772,0.163772,0.026821,0.276078
3,3528,11,2024-09-09,61.55222,61.725932,-0.173712,0.173712,0.030176,0.28222
3,3528,12,2024-09-10,61.810663,62.003715,-0.193052,0.193052,0.037269,0.312328
3,3528,13,2024-09-11,63.133938,61.824148,1.30979,1.30979,1.715549,2.074621
3,3528,14,2024-09-12,62.706038,61.787334,0.918704,0.918704,0.844017,1.465097
4,3542,1,2024-09-13,61.950246,62.680188,-0.729942,0.729942,0.532816,1.178272
4,3542,2,2024-09-14,59.6519,60.756432,-1.104532,1.104532,1.219991,1.851629
4,3542,3,2024-09-15,58.62017,59.957255,-1.337085,1.337085,1.787797,2.28093
4,3542,4,2024-09-16,61.62229,62.308348,-0.686058,0.686058,0.470676,1.113328
4,3542,5,2024-09-17,62.326318,62.605545,-0.279227,0.279227,0.077968,0.448008
4,3542,6,2024-09-18,64.376721,62.577865,1.798856,1.798856,3.235883,2.794265
4,3542,7,2024-09-19,63.897679,62.639161,1.258517,1.258517,1.583866,1.969582
4,3542,8,2024-09-20,62.344494,62.610948,-0.266454,0.266454,0.070998,0.42739
4,3542,9,2024-09-21,62.079336,60.740054,1.339282,1.339282,1.793677,2.157372
4,3542,10,2024-09-22,59.326022,60.014865,-0.688843,0.688843,0.474505,1.161115
4,3542,11,2024-09-23,63.573004,62.317148,1.255856,1.255856,1.577175,1.975455
4,3542,12,2024-09-24,62.318541,62.611253,-0.292712,0.292712,0.08568,0.469703
4,3542,13,2024-09-25,63.929438,62.493788,1.43565,1.43565,2.061092,2.245679
4,3542,14,2024-09-26,65.348716,62.502519,2.846197,2.846197,8.10084,4.355399
5,3556,1,2024-09-27,63.375708,62.724843,0.650865,0.650865,0.423625,1.026995
5,3556,2,2024-09-28,60.705817,61.022893,-0.317076,0.317076,0.100537,0.522316
5,3556,3,2024-09-29,59.448963,60.379814,-0.930851,0.930851,0.866483,1.565798
5,3556,4,2024-09-30,62.401604,62.48059,-0.078987,0.078987,0.006239,0.126578
