window_num,train_end_obs,horizon,fecha,actual,forecast_val,error,abs_error,sq_error,pct_error
1,3500,1,2024-08-02,60.412857,56.031686,4.381171,4.381171,19.194656,7.25205
1,3500,2,2024-08-03,53.991851,54.521289,-0.529438,0.529438,0.280305,0.980589
1,3500,3,2024-08-04,52.986161,54.255653,-1.269492,1.269492,1.61161,2.395894
1,3500,4,2024-08-05,56.756994,55.53256,1.224434,1.224434,1.499239,2.157327
1,3500,5,2024-08-06,56.319926,56.265584,0.054342,0.054342,0.002953,0.096488
1,3500,6,2024-08-07,54.973049,56.114919,-1.141869,1.141869,1.303865,2.077144
1,3500,7,2024-08-08,54.800645,56.405017,-1.604371,1.604371,2.574008,2.927651
1,3500,8,2024-08-09,54.78463,55.976131,-1.191501,1.191501,1.419675,2.174882
1,3500,9,2024-08-10,53.82045,54.542913,-0.722462,0.722462,0.521952,1.342357
1,3500,10,2024-08-11,54.304226,54.166076,0.138149,0.138149,0.019085,0.254399
1,3500,11,2024-08-12,54.650594,55.545575,-0.894981,0.894981,0.800991,1.637642
1,3500,12,2024-08-13,55.140418,56.350135,-1.209717,1.209717,1.463416,2.193885
1,3500,13,2024-08-14,55.281986,56.373824,-1.091838,1.091838,1.19211,1.975034
1,3500,14,2024-08-15,52.985252,56.551249,-3.565997,3.565997,12.716338,6.73017
2,3514,1,2024-08-16,54.125487,56.217272,-2.091785,2.091785,4.375565,3.864695
2,3514,2,2024-08-17,53.069935,53.225651,-0.155716,0.155716,0.024248,0.293417
2,3514,3,2024-08-18,54.313483,53.181668,1.131815,1.131815,1.281005,2.083856
2,3514,4,2024-08-19,55.300598,56.14195,-0.841352,0.841352,0.707873,1.521416
2,3514,5,2024-08-20,54.5694,56.463194,-1.893794,1.893794,3.586457,3.470433
2,3514,6,2024-08-21,55.650327,56.978043,-1.327716,1.327716,1.762829,2.385818
2,3514,7,2024-08-22,56.406725,56.861626,-0.454901,0.454901,0.206935,0.806467
2,3514,8,2024-08-23,56.115256,56.51236,-0.397104,0.397104,0.157692,0.707658
2,3514,9,2024-08-24,53.840955,53.280495,0.56046,0.56046,0.314115,1.040954
2,3514,10,2024-08-25,53.70811,53.146725,0.561385,0.561385,0.315153,1.045251
2,3514,11,2024-08-26,55.021105,56.020229,-0.999124,0.999124,0.998249,1.815893
2,3514,12,2024-08-27,57.817476,56.139547,1.677929,1.677929,2.815445,2.902114
2,3514,13,2024-08-28,56.250257,56.694817,-0.44456,0.44456,0.197633,0.790325
2,3514,14,2024-08-29,58.516124,56.552894,1.96323,1.96323,3.854271,3.355024
3,3528,1,2024-08-30,55.913643,56.167784,-0.254141,0.254141,0.064588,0.454524
3,3528,2,2024-08-31,54.239622,54.789679,-0.550057,0.550057,0.302563,1.014124
3,3528,3,2024-09-01,53.307764,54.757909,-1.450144,1.450144,2.102919,2.720325
3,3528,4,2024-09-02,55.376334,56.106025,-0.729691,0.729691,0.53245,1.317695
3,3528,5,2024-09-03,55.45024,56.556174,-1.105934,1.105934,1.22309,1.994462
3,3528,6,2024-09-04,55.291558,56.697447,-1.405889,1.405889,1.976524,2.542683
3,3528,7,2024-09-05,54.883141,56.635829,-1.752688,1.752688,3.071916,3.193491
3,3528,8,2024-09-06,55.106328,56.261257,-1.154929,1.154929,1.333861,2.095819
3,3528,9,2024-09-07,55.765695,54.985837,0.779858,0.779858,0.608179,1.398455
3,3528,10,2024-09-08,53.901946,54.912981,-1.011035,1.011035,1.022191,1.875693
3,3528,11,2024-09-09,56.770912,56.191678,0.579234,0.579234,0.335512,1.0203
3,3528,12,2024-09-10,57.96283,56.62359,1.33924,1.33924,1.793563,2.310515
3,3528,13,2024-09-11,58.361006,56.888452,1.472554,1.472554,2.168415,2.523181
3,3528,14,2024-09-12,59.102701,57.006546,2.096155,2.096155,4.393867,3.546632
4,3542,1,2024-09-13,56.794952,57.682655,-0.887704,0.887704,0.788018,1.562997
4,3542,2,2024-09-14,54.425229,55.799918,-1.374689,1.374689,1.88977,2.525831
4,3542,3,2024-09-15,54.634794,54.603758,0.031036,0.031036,0.000963,0.056806
4,3542,4,2024-09-16,56.627459,57.049501,-0.422042,0.422042,0.178119,0.745296
4,3542,5,2024-09-17,56.551317,57.960629,-1.409312,1.409312,1.986161,2.492095
4,3542,6,2024-09-18,55.973207,57.960391,-1.987184,1.987184,3.9489,3.550241
4,3542,7,2024-09-19,58.230802,58.15384,0.076962,0.076962,0.005923,0.132167
4,3542,8,2024-09-20,56.197351,58.085405,-1.888054,1.888054,3.564748,3.359685
4,3542,9,2024-09-21,54.394116,55.84937,-1.455255,1.455255,2.117766,2.67539
4,3542,10,2024-09-22,55.034775,54.714853,0.319922,0.319922,0.10235,0.581308
4,3542,11,2024-09-23,56.493821,57.19605,-0.702228,0.702228,0.493125,1.243018
4,3542,12,2024-09-24,57.815306,57.63183,0.183476,0.183476,0.033663,0.317348
4,3542,13,2024-09-25,55.984406,57.76243,-1.778024,1.778024,3.161369,3.175927
4,3542,14,2024-09-26,58.72549,58.322327,0.403163,0.403163,0.162541,0.686522
5,3556,1,2024-09-27,56.223143,56.94881,-0.725667,0.725667,0.526592,1.29069
5,3556,2,2024-09-28,54.496738,54.93957,-0.442832,0.442832,0.196101,0.812585
5,3556,3,2024-09-29,54.219647,55.200739,-0.981092,0.981092,0.962541,1.809477
5,3556,4,2024-09-30,56.153001,57.164693,-1.011692,1.011692,1.023521,1.801671
5,3556,5,2024-10-01,58.624032,57.417579,1.206453,1.206453,1.455529,2.05795
5,3556,6,2024-10-02,57.454354,57.199425,0.254929,0.254929,0.064989,0.443707
5,3556,7,2024-10-03,57.268078,57.881925,-0.613846,0.613846,0.376807,1.071882
5,3556,8,2024-10-04,56.786099,57.552379,-0.76628,0.76628,0.587185,1.349414
5,3556,9,2024-10-05,54.933771,55.298012,-0.364241,0.364241,0.132672,0.663055
5,3556,10,2024-10-06,55.468001,55.509499,-0.041499,0.041499,0.001722,0.074816
5,3556,11,2024-10-07,56.814868,57.571507,-0.756639,0.756639,0.572502,1.331762
5,3556,12,2024-10-08,57.242963,57.668956,-0.425993,0.425993,0.18147,0.744184
5,3556,13,2024-10-09,58.024623,57.720993,0.30363,0.30363,0.092191,0.523278
5,3556,14,2024-10-10,58.819757,58.320162,0.499595,0.499595,0.249595,0.849366
6,3570,1,2024-10-11,55.809802,57.79427,-1.984468,1.984468,3.938115,3.55577
6,3570,2,2024-10-12,56.255932,55.846356,0.409576,0.409576,0.167753,0.728059
6,3570,3,2024-10-13,54.165921,54.99684,-0.830918,0.830918,0.690425,1.534024
6,3570,4,2024-10-14,59.11157,57.261014,1.850555,1.850555,3.424556,3.130615
6,3570,5,2024-10-15,55.980599,57.886245,-1.905646,1.905646,3.631486,3.404118
6,3570,6,2024-10-16,57.79799,57.77262,0.02537,0.02537,0.000644,0.043895
6,3570,7,2024-10-17,57.61686,58.185982,-0.569122,0.569122,0.3239,0.987769
6,3570,8,2024-10-18,57.350357,57.847551,-0.497193,0.497193,0.247201,0.86694
6,3570,9,2024-10-19,55.226035,55.702369,-0.476335,0.476335,0.226895,0.862518
6,3570,10,2024-10-20,54.426494,54.899643,-0.473149,0.473149,0.22387,0.869335
6,3570,11,2024-10-21,56.658728,57.117928,-0.4592,0.4592,0.210865,0.810466
6,3570,12,2024-10-22,57.630821,57.590068,0.040752,0.040752,0.001661,0.070713
6,3570,13,2024-10-23,56.382699,57.493611,-1.110912,1.110912,1.234125,1.970306
6,3570,14,2024-10-24,57.545272,57.759763,-0.21449,0.21449,0.046006,0.372733
7,3584,1,2024-10-25,55.967058,57.641267,-1.674209,1.674209,2.802975,2.991418
7,3584,2,2024-10-26,54.924299,55.624828,-0.700529,0.700529,0.490741,1.275445
7,3584,3,2024-10-27,56.138003,54.687477,1.450526,1.450526,2.104026,2.583857
7,3584,4,2024-10-28,56.55813,57.493928,-0.935797,0.935797,0.875717,1.654576
7,3584,5,2024-10-29,58.486026,58.02604,0.459985,0.459985,0.211587,0.786488
7,3584,6,2024-10-30,57.284835,57.941399,-0.656564,0.656564,0.431077,1.14614
7,3584,7,2024-10-31,58.255236,58.093325,0.161911,0.161911,0.026215,0.277933
7,3584,8,2024-11-01,55.153806,57.372212,-2.218406,2.218406,4.921324,4.022217
7,3584,9,2024-11-02,54.63035,55.358179,-0.727829,0.727829,0.529736,1.33228
7,3584,10,2024-11-03,54.983649,54.668942,0.314707,0.314707,0.099041,0.572365
7,3584,11,2024-11-04,56.891566,57.299153,-0.407588,0.407588,0.166128,0.716429
7,3584,12,2024-11-05,57.962644,57.471729,0.490915,0.490915,0.240997,0.84695
7,3584,13,2024-11-06,57.759016,57.567864,0.191152,0.191152,0.036539,0.330948
7,3584,14,2024-11-07,56.915337,57.690444,-0.775107,0.775107,0.600791,1.36186
8,3598,1,2024-11-08,58.331566,57.422165,0.909401,0.909401,0.82701,1.55902
8,3598,2,2024-11-09,56.939033,56.16144,0.777593,0.777593,0.604651,1.365659
8,3598,3,2024-11-10,54.451889,55.657252,-1.205363,1.205363,1.4529,2.213629
8,3598,4,2024-11-11,59.449694,57.077307,2.372387,2.372387,5.628218,3.990578
8,3598,5,2024-11-12,57.712887,57.821806,-0.10892,0.10892,0.011863,0.188727
8,3598,6,2024-11-13,59.434445,57.667412,1.767034,1.767034,3.122408,2.97308
8,3598,7,2024-11-14,57.88334,57.764006,0.119334,0.119334,0.014241,0.206164
8,3598,8,2024-11-15,58.714234,57.502062,1.212172,1.212172,1.469362,2.064529
8,3598,9,2024-11-16,55.150795,56.273532,-1.122737,1.122737,1.260539,2.035759
8,3598,10,2024-11-17,55.059362,55.86125,-0.801888,0.801888,0.643024,1.456406
8,3598,11,2024-11-18,56.383062,57.205368,-0.822306,0.822306,0.676188,1.458428
8,3598,12,2024-11-19,57.353123,57.989048,-0.635925,0.635925,0.404401,1.108789
8,3598,13,2024-11-20,57.370468,57.475249,-0.104781,0.104781,0.010979,0.182639
8,3598,14,2024-11-21,58.932387,57.681863,1.250524,1.250524,1.56381,2.121964
9,3612,1,2024-11-22,56.37956,57.748191,-1.368631,1.368631,1.873151,2.42753
9,3612,2,2024-11-23,55.596754,55.735028,-0.138275,0.138275,0.01912,0.24871
9,3612,3,2024-11-24,55.267791,55.553118,-0.285327,0.285327,0.081411,0.516263
9,3612,4,2024-11-25,56.816381,57.881257,-1.064875,1.064875,1.13396,1.87424
9,3612,5,2024-11-26,57.247322,57.590454,-0.343133,0.343133,0.11774,0.599387
9,3612,6,2024-11-27,57.225626,57.979626,-0.754,0.754,0.568517,1.317592
9,3612,7,2024-11-28,57.238278,57.967585,-0.729308,0.729308,0.53189,1.274161
9,3612,8,2024-11-29,56.619602,57.942665,-1.323063,1.323063,1.750495,2.336757
9,3612,9,2024-11-30,55.537189,55.83162,-0.294431,0.294431,0.08669,0.530151
9,3612,10,2024-12-01,55.206772,55.678111,-0.471339,0.471339,0.22216,0.85377
9,3612,11,2024-12-02,56.363379,58.174879,-1.8115,1.8115,3.281533,3.213967
9,3612,12,2024-12-03,58.033649,58.068801,-0.035152,0.035152,0.001236,0.060571
9,3612,13,2024-12-04,56.853458,57.9244,-1.070942,1.070942,1.146917,1.883688
9,3612,14,2024-12-05,56.785378,57.783567,-0.998189,0.998189,0.996381,1.757827
10,3626,1,2024-12-06,54.796122,57.211656,-2.415534,2.415534,5.834804,4.408221
10,3626,2,2024-12-07,56.895002,55.608389,1.286613,1.286613,1.655374,2.261382
10,3626,3,2024-12-08,54.521103,55.046224,-0.525121,0.525121,0.275752,0.963152
10,3626,4,2024-12-09,55.936521,56.613606,-0.677086,0.677086,0.458445,1.210453
10,3626,5,2024-12-10,57.194645,57.347425,-0.152779,0.152779,0.023342,0.267122
10,3626,6,2024-12-11,59.37106,57.265127,2.105933,2.105933,4.434954,3.54707
10,3626,7,2024-12-12,56.60212,57.541372,-0.939251,0.939251,0.882193,1.659392
10,3626,8,2024-12-13,57.043281,57.385071,-0.341791,0.341791,0.116821,0.599178
