window_num,train_end_obs,horizon,fecha,actual,forecast_val,error,abs_error,sq_error,pct_error
15,3696,5,2025-02-18,68.128775,68.430555,-0.30178,0.30178,0.091071,0.442956
15,3696,6,2025-02-19,68.261655,68.493189,-0.231533,0.231533,0.053608,0.339185
15,3696,7,2025-02-20,68.155326,68.552131,-0.396806,0.396806,0.157455,0.582208
15,3696,8,2025-02-21,68.068508,68.624053,-0.555545,0.555545,0.30863,0.816155
15,3696,9,2025-02-22,66.502839,67.113512,-0.610673,0.610673,0.372921,0.918266
15,3696,10,2025-02-23,66.493586,66.544534,-0.050948,0.050948,0.002596,0.076621
15,3696,11,2025-02-24,68.245774,68.339247,-0.093472,0.093472,0.008737,0.136964
15,3696,12,2025-02-25,68.31831,68.54399,-0.22568,0.22568,0.050931,0.330335
15,3696,13,2025-02-26,67.805266,68.694231,-0.888965,0.888965,0.790259,1.311056
15,3696,14,2025-02-27,69.83891,68.732482,1.106428,1.106428,1.224183,1.584257
16,3710,1,2025-02-28,68.557234,68.353976,0.203258,0.203258,0.041314,0.296479
16,3710,2,2025-03-01,69.104043,66.857505,2.246538,2.246538,5.046933,3.25095
16,3710,3,2025-03-02,69.41353,66.118836,3.294693,3.294693,10.855003,4.746471
16,3710,4,2025-03-03,70.058108,68.156632,1.901476,1.901476,3.61561,2.714141
16,3710,5,2025-03-04,69.471672,68.276115,1.195557,1.195557,1.429356,1.720927
16,3710,6,2025-03-05,69.312732,68.261656,1.051076,1.051076,1.104761,1.516426
16,3710,7,2025-03-06,70.279264,68.494503,1.784761,1.784761,3.185371,2.539527
16,3710,8,2025-03-07,70.822182,68.392629,2.429553,2.429553,5.902726,3.430497
16,3710,9,2025-03-08,70.12114,67.022946,3.098194,3.098194,9.598804,4.418345
16,3710,10,2025-03-09,67.665694,66.17008,1.495613,1.495613,2.236859,2.210298
16,3710,11,2025-03-10,69.147345,68.111576,1.035769,1.035769,1.072818,1.497916
16,3710,12,2025-03-11,70.741535,68.088366,2.653169,2.653169,7.039303,3.75051
16,3710,13,2025-03-12,68.923203,68.232422,0.690781,0.690781,0.477179,1.002248
16,3710,14,2025-03-13,68.379989,68.458543,-0.078554,0.078554,0.006171,0.114878
17,3724,1,2025-03-14,68.440305,68.431354,0.008951,0.008951,8e-05,0.013079
17,3724,2,2025-03-15,66.678162,67.959185,-1.281023,1.281023,1.641019,1.921203
17,3724,3,2025-03-16,66.517073,66.984015,-0.466941,0.466941,0.218034,0.701987
17,3724,4,2025-03-17,69.158134,68.172725,0.985409,0.985409,0.971031,1.424863
17,3724,5,2025-03-18,71.362447,68.599626,2.76282,2.76282,7.633175,3.871532
17,3724,6,2025-03-19,68.600401,68.713845,-0.113445,0.113445,0.01287,0.16537
17,3724,7,2025-03-20,69.170521,68.423662,0.746858,0.746858,0.557797,1.079735
17,3724,8,2025-03-21,69.938801,68.175576,1.763225,1.763225,3.108961,2.521097
17,3724,9,2025-03-22,68.443924,67.698191,0.745733,0.745733,0.556117,1.089553
17,3724,10,2025-03-23,68.895641,66.782068,2.113573,2.113573,4.467192,3.067789
17,3724,11,2025-03-24,68.285963,67.876192,0.409771,0.409771,0.167912,0.60008
17,3724,12,2025-03-25,69.188482,68.54607,0.642412,0.642412,0.412693,0.928496
17,3724,13,2025-03-26,68.617553,68.555097,0.062456,0.062456,0.003901,0.09102
17,3724,14,2025-03-27,68.111713,68.285412,-0.173699,0.173699,0.030171,0.255021
18,3738,1,2025-03-28,67.897431,68.640467,-0.743036,0.743036,0.552103,1.094351
18,3738,2,2025-03-29,66.524963,67.014905,-0.489942,0.489942,0.240044,0.736479
18,3738,3,2025-03-30,65.378191,66.547306,-1.169115,1.169115,1.36683,1.788234
18,3738,4,2025-03-31,67.331641,68.450419,-1.118778,1.118778,1.251664,1.661593
18,3738,5,2025-04-01,67.702474,68.388456,-0.685982,0.685982,0.470571,1.01323
18,3738,6,2025-04-02,67.792203,68.063335,-0.271133,0.271133,0.073513,0.399947
18,3738,7,2025-04-03,71.682057,68.228007,3.454049,3.454049,11.930457,4.818569
18,3738,8,2025-04-04,70.02878,68.001263,2.027517,2.027517,4.110826,2.895263
18,3738,9,2025-04-05,66.850625,66.602434,0.248191,0.248191,0.061599,0.371262
18,3738,10,2025-04-06,69.20283,66.27553,2.927301,2.927301,8.569089,4.23003
18,3738,11,2025-04-07,67.650761,68.355729,-0.704968,0.704968,0.49698,1.042069
18,3738,12,2025-04-08,67.828545,68.364504,-0.535959,0.535959,0.287252,0.790167
18,3738,13,2025-04-09,68.032037,68.331188,-0.299152,0.299152,0.089492,0.439722
18,3738,14,2025-04-10,68.151884,68.432793,-0.280909,0.280909,0.07891,0.412181
19,3752,1,2025-04-11,69.15548,68.006617,1.148863,1.148863,1.319887,1.661276
19,3752,2,2025-04-12,67.259727,67.178388,0.081338,0.081338,0.006616,0.120931
19,3752,3,2025-04-13,65.971711,66.551924,-0.580213,0.580213,0.336647,0.879487
19,3752,4,2025-04-14,67.553335,67.495065,0.058269,0.058269,0.003395,0.086257
19,3752,5,2025-04-15,68.221498,67.812969,0.408529,0.408529,0.166896,0.598828
19,3752,6,2025-04-16,67.35679,67.767553,-0.410764,0.410764,0.168727,0.609833
19,3752,7,2025-04-17,65.88432,67.848172,-1.963852,1.963852,3.856714,2.980758
19,3752,8,2025-04-18,64.923662,67.982611,-3.058948,3.058948,9.357165,4.711608
19,3752,9,2025-04-19,66.167503,67.148011,-0.980508,0.980508,0.961396,1.481857
19,3752,10,2025-04-20,65.108289,66.512155,-1.403866,1.403866,1.970839,2.156201
19,3752,11,2025-04-21,67.264016,67.755125,-0.491109,0.491109,0.241188,0.730122
19,3752,12,2025-04-22,67.705525,68.305916,-0.600392,0.600392,0.36047,0.886769
19,3752,13,2025-04-23,67.593402,67.932096,-0.338694,0.338694,0.114714,0.501075
19,3752,14,2025-04-24,68.091237,68.064617,0.026619,0.026619,0.000709,0.039094
20,3766,1,2025-04-25,67.547803,68.097149,-0.549346,0.549346,0.301781,0.81327
20,3766,2,2025-04-26,66.161661,66.629404,-0.467743,0.467743,0.218783,0.70697
20,3766,3,2025-04-27,74.085288,66.139667,7.945621,7.945621,63.132897,10.724965
20,3766,4,2025-04-28,68.810827,67.756536,1.054291,1.054291,1.11153,1.532159
20,3766,5,2025-04-29,67.34066,67.726598,-0.385938,0.385938,0.148948,0.573113
20,3766,6,2025-04-30,67.931765,67.616175,0.315589,0.315589,0.099597,0.464568
20,3766,7,2025-05-01,67.579203,67.893905,-0.314702,0.314702,0.099038,0.465679
20,3766,8,2025-05-02,68.131502,67.973166,0.158336,0.158336,0.02507,0.232398
20,3766,9,2025-05-03,65.597717,66.565471,-0.967754,0.967754,0.936548,1.475287
20,3766,10,2025-05-04,66.284263,66.057192,0.227072,0.227072,0.051562,0.342573
20,3766,11,2025-05-05,69.040437,67.747399,1.293038,1.293038,1.671947,1.872871
20,3766,12,2025-05-06,68.044821,67.777054,0.267767,0.267767,0.071699,0.393516
20,3766,13,2025-05-07,67.974332,67.565046,0.409286,0.409286,0.167515,0.602119
20,3766,14,2025-05-08,68.170365,68.004801,0.165564,0.165564,0.027411,0.242868
21,3780,1,2025-05-09,68.708634,67.666253,1.042381,1.042381,1.086558,1.517103
21,3780,2,2025-05-10,67.065879,65.980132,1.085748,1.085748,1.178848,1.618927
21,3780,3,2025-05-11,65.97686,67.920209,-1.943349,1.943349,3.776604,2.9455
21,3780,4,2025-05-12,68.953572,68.572346,0.381226,0.381226,0.145333,0.552873
21,3780,5,2025-05-13,67.844365,67.602548,0.241817,0.241817,0.058476,0.356429
21,3780,6,2025-05-14,68.478432,68.493742,-0.01531,0.01531,0.000234,0.022358
21,3780,7,2025-05-15,66.888156,68.442547,-1.554391,1.554391,2.416132,2.323866
21,3780,8,2025-05-16,67.427465,67.394551,0.032914,0.032914,0.001083,0.048814
21,3780,9,2025-05-17,65.855969,65.815543,0.040426,0.040426,0.001634,0.061386
21,3780,10,2025-05-18,65.483829,67.192663,-1.708835,1.708835,2.920116,2.609552
21,3780,11,2025-05-19,68.325372,68.120792,0.20458,0.20458,0.041853,0.29942
21,3780,12,2025-05-20,68.254748,67.252048,1.002699,1.002699,1.005406,1.469054
21,3780,13,2025-05-21,68.563726,67.654457,0.909269,0.909269,0.82677,1.326167
21,3780,14,2025-05-22,67.572368,68.069364,-0.496996,0.496996,0.247005,0.735502
22,3794,1,2025-05-23,67.827378,67.894205,-0.066828,0.066828,0.004466,0.098527
22,3794,2,2025-05-24,65.990312,66.570962,-0.58065,0.58065,0.337155,0.879902
22,3794,3,2025-05-25,66.0897,66.06758,0.02212,0.02212,0.000489,0.03347
22,3794,4,2025-05-26,67.379315,68.056228,-0.676913,0.676913,0.458212,1.004631
22,3794,5,2025-05-27,67.688072,68.018606,-0.330534,0.330534,0.109253,0.488319
22,3794,6,2025-05-28,67.87252,68.237753,-0.365234,0.365234,0.133396,0.538117
22,3794,7,2025-05-29,67.860288,68.281705,-0.421417,0.421417,0.177592,0.621007
22,3794,8,2025-05-30,67.863992,68.047322,-0.183329,0.183329,0.03361,0.270142
22,3794,9,2025-05-31,65.938833,66.688747,-0.749913,0.749913,0.56237,1.137286
22,3794,10,2025-06-01,64.990913,66.066196,-1.075284,1.075284,1.156235,1.654514
22,3794,11,2025-06-02,67.142876,67.872895,-0.730019,0.730019,0.532928,1.087263
22,3794,12,2025-06-03,67.360987,68.052964,-0.691978,0.691978,0.478833,1.027268
22,3794,13,2025-06-04,67.764622,67.969704,-0.205082,0.205082,0.042059,0.302639
22,3794,14,2025-06-05,67.671508,68.237916,-0.566408,0.566408,0.320818,0.836996
23,3808,1,2025-06-06,67.802209,67.648647,0.153562,0.153562,0.023581,0.226485
23,3808,2,2025-06-07,65.831968,66.04924,-0.217272,0.217272,0.047207,0.33004
23,3808,3,2025-06-08,65.142132,65.176519,-0.034387,0.034387,0.001182,0.052788
23,3808,4,2025-06-09,67.547318,67.587947,-0.040629,0.040629,0.001651,0.060149
