Station_ID;Cluster
1;2
2;2
3;2
4;1
5;2
6;2
8;1
10;2
11;1
12;2
13;2
14;2
16;2
17;2
18;2
19;2
20;0
24;2
25;1
26;1
27;2
28;1
29;2
30;2
31;1
47;2
48;2
50;1
54;1
55;2
86;2
