Station_ID;Cluster
1;2
2;2
3;2
4;2
5;1
6;2
8;2
10;2
11;2
12;2
13;0
14;2
16;1
17;0
18;0
19;1
20;1
24;0
25;2
26;1
27;1
28;2
29;0
30;0
31;0
47;0
48;1
50;2
54;1
55;0
86;0
