Station_ID;Cluster
1;2
2;2
3;0
4;0
5;0
6;2
8;2
10;0
11;2
12;0
13;0
14;0
16;0
17;0
18;0
19;0
20;0
24;1
25;2
26;0
27;0
28;2
29;0
30;0
31;0
47;0
48;0
50;2
54;0
55;0
86;0
