Station_ID;Cluster
1;1
2;1
3;1
4;1
5;1
6;1
8;1
10;1
11;1
12;1
13;0
14;1
16;0
17;0
18;0
19;0
20;1
24;0
25;1
26;1
27;0
28;1
29;0
30;0
31;1
47;0
48;0
50;1
54;0
55;0
86;0
