FECHA;Cluster_0;Cluster_1;Cluster_2
2015-01-02;57.98134704942964;49.17767184247931;63.39560586157914
2015-01-03;59.58145201592427;50.391749724763166;65.52716840225078
2015-01-04;59.13989351797156;52.77531832031293;65.54239228941566
2015-01-05;58.00176383933251;52.14231643746014;63.99647939763665
2015-01-06;59.03842938260332;50.86805555545808;65.43781648982414
2015-01-07;57.826140546547855;49.97318812568854;63.411037845987565
2015-01-08;58.18896891950637;51.09705806636893;64.01781388085999
2015-01-09;58.17520119598902;50.33871955147753;64.5017905468797
2015-01-10;59.21008271948834;51.10065387190591;65.93847654855553
2015-01-11;59.33533541296296;50.239477331569844;65.95454288057557
2015-01-12;57.943305622814556;49.739784140656965;63.21314978316246
2015-01-13;57.20172060102616;50.3383327617123;63.12539077455139
2015-01-14;57.58105685793968;49.6472686458788;63.49529315313138
2015-01-15;57.61588807462851;49.082167053278205;63.68436499381801
2015-01-16;59.18765329420278;51.668502305777615;66.6653339984333
2015-01-17;59.257533268333624;50.28687458425486;66.2581413855465
2015-01-18;59.229607321595346;49.97686209981444;66.2261328422986
2015-01-19;58.579418618164354;51.920353178518056;65.51778725178062
2015-01-20;57.44554480369486;49.32330068595626;63.11847654162807
2015-01-21;57.94228005785787;49.20532784117945;63.55312728930009
2015-01-22;58.23526008758759;50.48613806146492;64.25335978364066
2015-01-23;58.853584962501316;50.22850171326332;65.00968505812259
2015-01-24;59.84843394424851;50.45903895332355;66.36219420972357
2015-01-25;59.066341702963115;50.005129737483415;65.61581514143724
2015-01-26;57.22074516963613;50.25812878353288;63.02370544922962
2015-01-27;57.48124107644517;49.38070405875742;63.02570461916745
2015-01-28;57.80727839757535;49.96121983608817;63.61462622395581
2015-01-29;58.14163990420019;50.04284351188404;64.27362244262594
2015-01-30;58.44229050483129;49.81456055188758;64.31040832154754
2015-01-31;60.93814884672892;53.38588226430116;67.68568155384405
2015-02-01;59.79693200652104;50.70553364886167;66.2624067201783
2015-02-02;57.26839678243681;50.18944782819708;63.047206762642745
2015-02-03;57.86799664678347;50.974974977270136;64.23231952848302
2015-02-04;57.93499531529311;50.16486008661598;64.38933463453364
2015-02-05;57.89963423927177;50.25253669379601;64.39358664385371
2015-02-06;58.902233759272555;49.54046793436453;64.87144090154264
2015-02-07;59.26528427078756;49.715426517063115;66.02791266321535
2015-02-08;59.434857300888595;50.0893604539657;66.53628565073426
2015-02-09;57.64290772429214;49.557832868488816;63.33858487748486
2015-02-10;57.12241602702558;49.465093449937825;62.90162216505655
2015-02-11;57.35545597375565;49.47726153653821;63.3098436151768
2015-02-12;57.890292688257375;49.95066955453346;63.786127768678824
2015-02-13;58.75993311956243;49.94401832687237;64.99688374784779
2015-02-14;59.66521703529147;50.58477844965374;66.21116688600168
2015-02-15;61.10828880693528;52.05827357666032;68.27929770570616
2015-02-16;57.46975393545203;48.944159752196;63.1907005273526
2015-02-17;58.46083680779239;51.45951271643472;64.36542253480434
2015-02-18;57.71213449511777;50.222166318019376;63.37760533511058
2015-02-19;58.69383636364149;49.37958329843579;67.57674675246177
2015-02-20;58.19733552714487;49.888519377661765;64.83439743348005
2015-02-21;60.09545887591051;51.01102712477069;67.89960862367985
2015-02-22;59.4307553512911;49.67562481686021;66.03822282174947
2015-02-23;57.66960217908472;49.11636877282384;62.993278065962535
2015-02-24;57.3475046428738;50.37764281133124;62.65998089287037
2015-02-25;57.378793486348485;49.78089453585419;63.24470787022693
2015-02-26;57.892608370504206;49.75277309629245;63.798608150370704
2015-02-27;58.47066525329587;50.17236707176706;64.44769126566396
2015-02-28;59.17788496821987;50.58000695344301;66.12664855621031
2015-03-01;59.83191664276336;50.85025034157923;66.38905211795822
2015-03-02;57.33917132353469;49.56024358022694;63.70972068219213
2015-03-03;57.53690307286702;49.45724043028644;62.7700739045907
2015-03-04;57.1517807058924;49.39289852986724;63.258918590620226
2015-03-05;57.40641554077569;49.646548842655484;63.65440908320019
2015-03-06;57.72377853599929;49.233360942986494;64.08535995006399
2015-03-07;59.182242749162256;50.51437724172069;65.64133754678198
2015-03-08;59.039342412756156;50.64945775476129;65.7892042157825
2015-03-09;57.16532121975647;49.34941209604367;62.551872804079814
2015-03-10;57.15592116507543;50.010266911399995;62.40053432659546
2015-03-11;57.91038765179975;50.40346885697646;63.46209271575801
2015-03-12;57.765021086139726;49.358666725521594;63.25520038632794
2015-03-13;58.16832517060496;50.2197131220415;64.19483271819438
2015-03-14;58.91607677682217;51.558382792619426;65.46103282616201
2015-03-15;59.16680157034324;49.98076048307919;66.06822090805659
2015-03-16;57.64948994190828;48.921495041493515;63.27081454254377
2015-03-17;56.93151454175841;49.40084437270984;62.91410567706626
2015-03-18;57.457770525860695;49.143988652167565;63.13687634733583
2015-03-19;59.47987709971837;51.06687760778992;66.33115906535139
2015-03-20;58.14008954575748;50.80195957418887;63.775336655039624
2015-03-21;59.68796734088581;51.80229843902023;66.72138526756353
2015-03-22;59.75622629211483;51.61255218826787;67.12459936760779
2015-03-23;59.0260907658662;51.85081495319578;65.2975713060731
2015-03-24;58.93111070768133;51.965284238315085;65.44565147545346
2015-03-25;57.82845086101064;52.391146093446835;63.73543587936983
