FECHA;1;2;3;4;5;6;8;10;11;12;13;14;16;17;18;19;20;24;25;26;27;28;29;30;31;47;48;50;54;55;86
2015-01-02;1640.5897731995387;2089.2961308540407;1348.9628825916532;1109.174815262401;785.2356346100718;1603.24539069004;1445.439770745928;683.9116472814293;1496.235656094433;881.0488730080137;358.92193464500536;1096.4781961431852;660.6934480075957;281.8382931264455;248.31331052955704;575.4399373371573;575.4399373371573;144.5439770745928;977.2372209558101;803.5261221856177;707.945784384138;944.0608762859235;201.83663636815618;346.73685045253166;426.57951880159254;231.73946499684774;691.8309709189363;1096.4781961431852;549.5408738576242;316.22776601683796;319.88951096913974
2015-01-03;2290.867652767775;2985.3826189179604;1023.2929922807547;2426.6100950824166;1023.2929922807547;2398.83291901949;1819.7008586099844;1135.0108156723154;1659.5869074375614;1096.4781961431852;389.04514499428046;1318.2567385564075;785.2356346100718;327.34069487883795;305.49211132155153;707.945784384138;901.571137605957;167.88040181225605;1083.9269140212039;912.0108393559096;785.2356346100718;1109.174815262401;234.42288153199226;384.5917820453535;530.8844442309885;281.8382931264455;922.5714271547629;988.553094656939;668.3439175686149;363.0780547701014;323.5936569296284
2015-01-04;2371.373705661655;2483.133105295573;988.553094656939;1621.8100973589299;933.2543007969905;2454.7089156850284;1972.4227361148555;1059.2537251772887;1698.2436524617426;1109.174815262401;462.38102139926036;1216.1860006463678;776.2471166286912;495.45019080479005;338.84415613920277;691.8309709189363;691.8309709189363;162.18100973589299;1122.018454301963;881.0488730080137;707.945784384138;1035.142166679343;234.42288153199226;501.18723362727246;506.99070827470445;977.2372209558101;1000.0;1148.1536214968828;683.9116472814293;327.34069487883795;346.73685045253166
2015-01-05;;;822.2426499470712;1096.4781961431852;749.8942093324558;;1496.235656094433;812.8305161640995;1288.249551693135;922.5714271547629;342.76778654645045;1202.2644346174131;683.9116472814293;301.9951720402016;278.61211686297696;653.1305526474723;575.4399373371573;156.67510701081486;;;776.2471166286912;1035.142166679343;239.88329190194898;402.71703432545905;467.73514128719813;248.31331052955704;699.841996002273;;575.4399373371573;1288.249551693135;319.88951096913974
2015-01-06;2213.094709605639;2398.83291901949;1083.9269140212039;1548.816618912481;812.8305161640995;2951.209226666387;1840.7720014689544;1096.4781961431852;1659.5869074375614;901.571137605957;446.683592150963;1202.2644346174131;724.4359600749906;251.18864315095797;354.8133892335753;732.8245331389037;676.0829753919819;149.6235656094433;1083.9269140212039;841.3951416451947;785.2356346100718;1135.0108156723154;223.872113856834;375.8374042884443;767.3614893618194;285.10182675039096;977.2372209558101;944.0608762859235;668.3439175686149;309.02954325135886;331.1311214825911
2015-01-07;1717.9083871575895;2018.3663636815597;683.9116472814293;1109.174815262401;623.7348354824192;1798.8709151287874;1445.439770745928;881.0488730080137;1216.1860006463678;870.9635899560806;358.92193464500536;1096.4781961431852;660.6934480075957;327.34069487883795;291.7427014001166;582.103217770871;638.263486190549;154.88166189124811;1035.142166679343;881.0488730080137;785.2356346100718;1096.4781961431852;218.77616239495518;416.8693834703355;431.51907682776545;281.8382931264455;732.8245331389037;1135.0108156723154;588.843655355589;350.75187395256796;319.88951096913974
2015-01-08;1798.8709151287874;2483.133105295573;741.3102413009177;1109.174815262401;630.957344480193;1862.0871366628694;1496.235656094433;841.3951416451947;1333.521432163324;954.992586021436;473.15125896148027;1135.0108156723154;749.8942093324558;323.5936569296284;402.71703432545905;645.6542290346556;623.7348354824192;165.95869074375597;1059.2537251772887;870.9635899560806;822.2426499470712;1109.174815262401;239.88329190194898;501.18723362727246;512.8613839913648;295.1209226666384;767.3614893618194;1083.9269140212039;660.6934480075957;371.5352290971724;301.9951720402016
2015-01-09;2018.3663636815597;2344.228815319923;841.3951416451947;1258.9254117941675;602.5595860743581;1995.2623149688789;1798.8709151287874;870.9635899560806;1428.8939585111036;841.3951416451947;338.84415613920277;1109.174815262401;699.841996002273;309.02954325135886;350.75187395256796;602.5595860743581;707.945784384138;151.35612484362088;1059.2537251772887;933.2543007969905;831.7637711026708;1035.142166679343;221.30947096056366;426.57951880159254;495.45019080479005;281.8382931264455;851.1380382023768;1109.174815262401;609.5368972401693;407.380277804113;305.49211132155153
2015-01-10;2426.6100950824166;2570.3957827688646;1122.018454301963;1548.816618912481;716.143410212902;2600.159563165272;2065.3801558105292;1059.2537251772887;1778.2794100389228;1083.9269140212039;426.57951880159254;1148.1536214968828;724.4359600749906;363.0780547701014;375.8374042884443;724.4359600749906;822.2426499470712;177.82794100389228;1109.174815262401;933.2543007969905;803.5261221856177;1047.1285480508996;231.73946499684774;436.51583224016565;555.9042572704037;323.5936569296284;1047.1285480508996;1318.2567385564075;638.263486190549;367.2823004980846;331.1311214825911
2015-01-11;2600.159563165272;2722.701308077913;1135.0108156723154;1566.7510701081485;724.4359600749906;2660.7250597988086;1995.2623149688789;1135.0108156723154;1757.923613958693;1161.4486138403427;398.1071705534973;1318.2567385564075;716.143410212902;338.84415613920277;305.49211132155153;749.8942093324558;749.8942093324558;175.7923613958693;1122.018454301963;860.9937521846008;691.8309709189363;1083.9269140212039;239.88329190194898;342.76778654645045;530.8844442309885;275.4228703338166;1047.1285480508996;1035.142166679343;668.3439175686149;323.5936569296284;319.88951096913974
2015-01-12;1698.2436524617426;2113.489039836648;683.9116472814293;1071.519305237607;676.0829753919819;1678.8040181225606;1462.1771744567184;707.945784384138;1071.519305237607;851.1380382023768;334.9654391578276;1096.4781961431852;660.6934480075957;301.9951720402016;266.0725059798809;912.0108393559096;716.143410212902;136.45831365889254;1000.0;860.9937521846008;776.2471166286912;1059.2537251772887;231.73946499684774;421.6965034285823;441.57044735331255;291.7427014001166;676.0829753919819;1109.174815262401;582.103217770871;367.2823004980846;275.4228703338166
2015-01-13;1584.893192461114;2162.71852372702;691.8309709189363;1035.142166679343;562.341325190349;1640.5897731995387;1318.2567385564075;732.8245331389037;1230.268770812381;785.2356346100718;346.73685045253166;988.553094656939;645.6542290346556;298.538261891796;334.9654391578276;543.2503314924336;588.843655355589;149.6235656094433;1023.2929922807547;794.3282347242813;776.2471166286912;1035.142166679343;201.83663636815618;575.4399373371573;431.51907682776545;327.34069487883795;699.841996002273;1071.519305237607;575.4399373371573;319.88951096913974;301.9951720402016
2015-01-14;1678.8040181225606;1972.4227361148555;749.8942093324558;1083.9269140212039;530.8844442309885;1840.7720014689544;1584.893192461114;822.2426499470712;1174.897554939529;933.2543007969905;323.5936569296284;1109.174815262401;638.263486190549;301.9951720402016;248.31331052955704;568.8529308438414;555.9042572704037;123.02687708123811;1000.0;;749.8942093324558;1023.2929922807547;213.79620895022325;441.57044735331255;462.38102139926036;295.1209226666384;741.3102413009177;1216.1860006463678;568.8529308438414;;295.1209226666384
2015-01-15;1798.8709151287874;1995.2623149688789;638.263486190549;1096.4781961431852;524.8074602497722;1798.8709151287874;1621.8100973589299;749.8942093324558;1333.521432163324;954.992586021436;291.7427014001166;1230.268770812381;638.263486190549;257.03957827688646;226.46443075930597;616.5950018614822;676.0829753919819;102.32929922807547;988.553094656939;;707.945784384138;1000.0;201.83663636815618;446.683592150963;384.5917820453535;272.27013080779125;776.2471166286912;1161.4486138403427;524.8074602497722;;309.02954325135886
2015-01-16;2511.88643150958;2660.7250597988086;794.3282347242813;1348.9628825916532;660.6934480075957;2630.267991895384;2018.3663636815597;1135.0108156723154;1927.5249131909366;1011.5794542598983;412.09751909733;1318.2567385564075;812.8305161640995;319.88951096913974;301.9951720402016;741.3102413009177;691.8309709189363;124.45146117713844;1531.0874616820304;;758.5775750291835;1258.9254117941675;431.51907682776545;609.5368972401693;588.843655355589;288.40315031266056;1096.4781961431852;1798.8709151287874;716.143410212902;;412.09751909733
2015-01-17;2371.373705661655;2630.267991895384;1161.4486138403427;1513.5612484362086;660.6934480075957;2722.701308077913;2187.761623949552;;1927.5249131909366;1083.9269140212039;384.5917820453535;1174.897554939529;767.3614893618194;305.49211132155153;266.0725059798809;776.2471166286912;716.143410212902;105.92537251772886;1230.268770812381;;732.8245331389037;1035.142166679343;226.46443075930597;441.57044735331255;549.5408738576242;269.1534803926917;1122.018454301963;1318.2567385564075;638.263486190549;;367.2823004980846
2015-01-18;2454.7089156850284;2511.88643150958;1303.1667784522988;1678.8040181225606;630.957344480193;2754.2287033381663;2162.71852372702;;1778.2794100389228;1135.0108156723154;402.71703432545905;1216.1860006463678;776.2471166286912;285.10182675039096;278.61211686297696;716.143410212902;724.4359600749906;121.6186000646368;1244.5146117713844;;638.263486190549;1059.2537251772887;237.13737056616552;426.57951880159254;495.45019080479005;245.47089156850285;1059.2537251772887;1428.8939585111036;668.3439175686149;;334.9654391578276
2015-01-19;2113.489039836648;2483.133105295573;716.143410212902;1161.4486138403427;683.9116472814293;2137.9620895022304;1840.7720014689544;;1496.235656094433;1011.5794542598983;436.51583224016565;1216.1860006463678;822.2426499470712;346.73685045253166;295.1209226666384;653.1305526474723;683.9116472814293;136.45831365889254;1678.8040181225606;;851.1380382023768;1216.1860006463678;393.55007545577723;512.8613839913648;575.4399373371573;260.0159563165272;870.9635899560806;1462.1771744567184;707.945784384138;;327.34069487883795
2015-01-20;1640.5897731995387;1995.2623149688789;645.6542290346556;1023.2929922807547;518.8000389289609;1778.2794100389228;1380.3842646028838;1059.2537251772887;1188.502227437019;841.3951416451947;371.5352290971724;988.553094656939;676.0829753919819;234.42288153199226;288.40315031266056;530.8844442309885;575.4399373371573;97.72372209558101;1096.4781961431852;;668.3439175686149;1011.5794542598983;204.17379446695296;457.0881896148752;402.71703432545905;263.02679918953817;;944.0608762859235;555.9042572704037;;275.4228703338166
2015-01-21;1659.5869074375614;2018.3663636815597;749.8942093324558;1071.519305237607;582.103217770871;1905.4607179632462;1640.5897731995387;1083.9269140212039;1333.521432163324;933.2543007969905;319.88951096913974;1096.4781961431852;822.2426499470712;278.61211686297696;211.34890398366477;568.8529308438414;543.2503314924336;101.15794542598982;1047.1285480508996;;668.3439175686149;1023.2929922807547;221.30947096056366;441.57044735331255;421.6965034285823;269.1534803926917;776.2471166286912;933.2543007969905;555.9042572704037;;288.40315031266056
