Station_ID;Cluster
1;0
2;0
3;4
5;4
6;0
8;2
10;2
11;0
12;2
13;1
14;2
16;4
17;1
18;1
19;4
20;4
24;3
25;0
26;4
27;4
28;2
29;1
30;4
31;2
47;1
48;4
50;2
54;4
55;1
86;1
