Station_ID;Cluster
1;1
2;1
3;2
5;3
6;1
8;1
10;2
11;1
12;2
13;0
14;2
16;3
17;0
18;0
19;3
20;3
24;0
25;1
26;2
27;3
28;2
29;0
30;3
31;3
47;0
48;2
50;1
54;3
55;0
86;0
