Station_ID;Cluster
1;2
2;1
3;3
5;3
6;1
8;2
10;2
11;1
12;2
13;0
14;2
16;3
17;0
18;0
19;3
20;3
24;4
25;1
26;3
27;3
28;2
29;0
30;3
31;2
47;0
48;3
50;2
54;3
55;0
86;0
